gene_id	gene_biotype	gene_name	species
ENSMUSG00000104779	processed_pseudogene	Gm43559	mouse
ENSMUSG00000106628	TEC	Gm43558	mouse
ENSMUSG00000104530	processed_pseudogene	Gm6077	mouse
ENSMUSG00000105765	lincRNA	4930539C22Rik	mouse
ENSMUSG00000097031	lincRNA	Gm26820	mouse
ENSMUSG00000028172	protein_coding	Tacr3	mouse
ENSMUSG00000105559	processed_pseudogene	Gm4860	mouse
ENSMUSG00000106569	processed_pseudogene	Gm43036	mouse
ENSMUSG00000104539	processed_pseudogene	Gm43035	mouse
ENSMUSG00000105538	processed_pseudogene	Gm2142	mouse
ENSMUSG00000076366	miRNA	Gm24048	mouse
ENSMUSG00000105266	processed_pseudogene	Gm18546	mouse
ENSMUSG00000106079	processed_pseudogene	Gm43033	mouse
ENSMUSG00000045328	protein_coding	Cenpe	mouse
ENSMUSG00000028167	protein_coding	Bdh2	mouse
ENSMUSG00000037994	protein_coding	Slc9b2	mouse
ENSMUSG00000050150	protein_coding	Slc9b1	mouse
ENSMUSG00000028165	protein_coding	Cisd2	mouse
ENSMUSG00000105981	TEC	2810428J06Rik	mouse
ENSMUSG00000105449	TEC	Gm43379	mouse
ENSMUSG00000097032	antisense	4930539J05Rik	mouse
ENSMUSG00000078578	protein_coding	Ube2d3	mouse
ENSMUSG00000105404	processed_pseudogene	Gm42807	mouse
ENSMUSG00000028164	protein_coding	Manba	mouse
ENSMUSG00000083045	processed_pseudogene	Gm16100	mouse
ENSMUSG00000083610	processed_pseudogene	Oaz2-ps	mouse
ENSMUSG00000028163	protein_coding	Nfkb1	mouse
ENSMUSG00000106149	TEC	Gm43430	mouse
ENSMUSG00000053897	protein_coding	Slc39a8	mouse
ENSMUSG00000106306	processed_transcript	4933401H06Rik	mouse
ENSMUSG00000106290	TEC	Gm43429	mouse
ENSMUSG00000105681	TEC	Gm43428	mouse
ENSMUSG00000106141	processed_pseudogene	Gm18330	mouse
ENSMUSG00000104710	antisense	Gm31243	mouse
ENSMUSG00000105937	processed_pseudogene	Gm43602	mouse
ENSMUSG00000105244	processed_pseudogene	Gm5281	mouse
ENSMUSG00000037922	protein_coding	Bank1	mouse
ENSMUSG00000105869	processed_pseudogene	Gm9408	mouse
ENSMUSG00000106363	processed_pseudogene	Gm43402	mouse
ENSMUSG00000099508	lincRNA	1700030L20Rik	mouse
ENSMUSG00000028161	protein_coding	Ppp3ca	mouse
ENSMUSG00000106596	TEC	Gm42822	mouse
ENSMUSG00000105545	TEC	4930599N24Rik	mouse
ENSMUSG00000106439	miRNA	Gm44327	mouse
ENSMUSG00000106398	lincRNA	Gm43357	mouse
ENSMUSG00000105327	processed_pseudogene	Gm9409	mouse
ENSMUSG00000104617	lincRNA	Gm43356	mouse
ENSMUSG00000065906	snRNA	Gm26107	mouse
ENSMUSG00000104610	lincRNA	Gm567	mouse
ENSMUSG00000054690	protein_coding	Emcn	mouse
ENSMUSG00000055138	lincRNA	Gm4861	mouse
ENSMUSG00000080330	miRNA	Gm22468	mouse
ENSMUSG00000046818	protein_coding	Ddit4l	mouse
ENSMUSG00000105325	processed_pseudogene	Gm30946	mouse
ENSMUSG00000094856	protein_coding	Gm21962	mouse
ENSMUSG00000106122	lincRNA	Gm42610	mouse
ENSMUSG00000064460	snRNA	Gm25080	mouse
ENSMUSG00000099011	miRNA	Mir6380	mouse
ENSMUSG00000105427	lincRNA	Gm31678	mouse
ENSMUSG00000105676	antisense	Gm43403	mouse
ENSMUSG00000037894	protein_coding	H2az1	mouse
ENSMUSG00000074212	protein_coding	Dnajb14	mouse
ENSMUSG00000106629	antisense	Gm40155	mouse
ENSMUSG00000105748	TEC	Gm43088	mouse
ENSMUSG00000081829	processed_pseudogene	Gm15460	mouse
ENSMUSG00000088932	snRNA	Gm25920	mouse
ENSMUSG00000104675	lincRNA	Gm43689	mouse
ENSMUSG00000091512	protein_coding	Lamtor3	mouse
ENSMUSG00000028159	protein_coding	Dapp1	mouse
ENSMUSG00000105296	lincRNA	Gm19708	mouse
ENSMUSG00000049349	protein_coding	Gm5105	mouse
ENSMUSG00000090066	protein_coding	1110002E22Rik	mouse
ENSMUSG00000028158	protein_coding	Mttp	mouse
ENSMUSG00000104776	antisense	Gm43691	mouse
ENSMUSG00000004127	protein_coding	Trmt10a	mouse
ENSMUSG00000012042	protein_coding	4930579F01Rik	mouse
ENSMUSG00000099146	antisense	0610031O16Rik	mouse
ENSMUSG00000055301	protein_coding	Adh7	mouse
ENSMUSG00000074207	protein_coding	Adh1	mouse
ENSMUSG00000089635	antisense	Gm16559	mouse
ENSMUSG00000053054	protein_coding	Adh6a	mouse
ENSMUSG00000074206	protein_coding	Adh6b	mouse
ENSMUSG00000087752	snRNA	Gm23467	mouse
ENSMUSG00000090306	transcribed_unprocessed_pseudogene	Adh6-ps1	mouse
ENSMUSG00000037797	protein_coding	Adh4	mouse
ENSMUSG00000028138	protein_coding	Adh5	mouse
ENSMUSG00000005813	protein_coding	Metap1	mouse
ENSMUSG00000105751	processed_pseudogene	Gm43724	mouse
ENSMUSG00000106462	processed_pseudogene	Gm43725	mouse
ENSMUSG00000028156	protein_coding	Eif4e	mouse
ENSMUSG00000088373	miRNA	Mir1956	mouse
ENSMUSG00000106353	processed_pseudogene	Gm43726	mouse
ENSMUSG00000104680	processed_pseudogene	Gm9415	mouse
ENSMUSG00000105396	processed_pseudogene	Gm6057	mouse
ENSMUSG00000105126	processed_pseudogene	Gm43723	mouse
ENSMUSG00000105838	lincRNA	4930425O10Rik	mouse
ENSMUSG00000028152	protein_coding	Tspan5	mouse
ENSMUSG00000086123	processed_pseudogene	Gm16060	mouse
ENSMUSG00000028149	protein_coding	Rap1gds1	mouse
ENSMUSG00000104724	TEC	Gm43162	mouse
ENSMUSG00000090801	processed_pseudogene	Gm4862	mouse
ENSMUSG00000047940	protein_coding	Stpg2	mouse
ENSMUSG00000104992	processed_pseudogene	Gm43163	mouse
ENSMUSG00000065675	snRNA	Gm24260	mouse
ENSMUSG00000106574	processed_pseudogene	Gm2451	mouse
ENSMUSG00000106505	lincRNA	Gm32693	mouse
ENSMUSG00000105880	lincRNA	Gm43678	mouse
ENSMUSG00000099169	miRNA	Mir7j	mouse
ENSMUSG00000105180	processed_pseudogene	Gm4863	mouse
ENSMUSG00000106207	processed_pseudogene	Gm19184	mouse
ENSMUSG00000104596	processed_pseudogene	Gm19080	mouse
ENSMUSG00000106159	processed_pseudogene	Gm31211	mouse
ENSMUSG00000105777	lincRNA	Gm43049	mouse
ENSMUSG00000095465	processed_pseudogene	Gm6214	mouse
ENSMUSG00000104790	processed_pseudogene	Gm43276	mouse
ENSMUSG00000104544	lincRNA	Gm32754	mouse
ENSMUSG00000118659	lincRNA	AC158307.1	mouse
ENSMUSG00000106540	lincRNA	4930590L14Rik	mouse
ENSMUSG00000047674	protein_coding	Pdha2	mouse
ENSMUSG00000089737	antisense	Gm15688	mouse
ENSMUSG00000059921	protein_coding	Unc5c	mouse
ENSMUSG00000089924	antisense	Gm15689	mouse
ENSMUSG00000106071	TEC	Gm43826	mouse
ENSMUSG00000052430	protein_coding	Bmpr1b	mouse
ENSMUSG00000105015	processed_pseudogene	Gm6059	mouse
ENSMUSG00000028273	protein_coding	Pdlim5	mouse
ENSMUSG00000105504	protein_coding	Gbp5	mouse
ENSMUSG00000040253	protein_coding	Gbp7	mouse
ENSMUSG00000105338	processed_pseudogene	Gm43802	mouse
ENSMUSG00000028268	protein_coding	Gbp3	mouse
ENSMUSG00000040264	protein_coding	Gbp2b	mouse
ENSMUSG00000028270	protein_coding	Gbp2	mouse
ENSMUSG00000098871	miRNA	Mir6381	mouse
ENSMUSG00000105317	unprocessed_pseudogene	Gbp2-ps	mouse
ENSMUSG00000105170	processed_pseudogene	Gm19166	mouse
ENSMUSG00000040213	protein_coding	Kyat3	mouse
ENSMUSG00000086561	antisense	Gm15540	mouse
ENSMUSG00000028271	protein_coding	Gtf2b	mouse
ENSMUSG00000065130	snRNA	Gm24457	mouse
ENSMUSG00000004591	protein_coding	Pkn2	mouse
ENSMUSG00000087795	snoRNA	Gm25965	mouse
ENSMUSG00000106550	processed_transcript	Gm43646	mouse
ENSMUSG00000097858	lincRNA	9530052C20Rik	mouse
ENSMUSG00000105671	transcribed_processed_pseudogene	Gm31306	mouse
ENSMUSG00000078162	processed_pseudogene	Gm2574	mouse
ENSMUSG00000105652	lincRNA	4930519L02Rik	mouse
ENSMUSG00000106052	lincRNA	Gm43614	mouse
ENSMUSG00000105923	lincRNA	A830019L24Rik	mouse
ENSMUSG00000106162	lincRNA	Gm43613	mouse
ENSMUSG00000105917	lincRNA	Gm43612	mouse
ENSMUSG00000106210	lincRNA	1700001N15Rik	mouse
ENSMUSG00000105000	lincRNA	Gm43616	mouse
ENSMUSG00000104939	lincRNA	Gm33651	mouse
ENSMUSG00000105511	lincRNA	Gm33758	mouse
ENSMUSG00000103816	TEC	Gm38006	mouse
ENSMUSG00000106109	lincRNA	Gm42704	mouse
ENSMUSG00000105279	lincRNA	Gm6260	mouse
ENSMUSG00000088851	snoRNA	Gm24728	mouse
ENSMUSG00000105324	lincRNA	Gm42705	mouse
ENSMUSG00000106524	lincRNA	Gm42706	mouse
ENSMUSG00000105492	processed_pseudogene	Gm2505	mouse
ENSMUSG00000105811	lincRNA	Gm42707	mouse
ENSMUSG00000104865	lincRNA	Gm42708	mouse
ENSMUSG00000106367	lincRNA	Gm34078	mouse
ENSMUSG00000028266	protein_coding	Lmo4	mouse
ENSMUSG00000104969	sense_intronic	Gm43445	mouse
ENSMUSG00000105197	lincRNA	Gm43446	mouse
ENSMUSG00000106266	lincRNA	Gm43447	mouse
ENSMUSG00000106416	processed_pseudogene	Gm5857	mouse
ENSMUSG00000040151	protein_coding	Hs2st1	mouse
ENSMUSG00000104903	sense_intronic	Gm43707	mouse
ENSMUSG00000106057	sense_intronic	Gm43560	mouse
ENSMUSG00000037072	protein_coding	Selenof	mouse
ENSMUSG00000064960	snoRNA	Gm24406	mouse
ENSMUSG00000105045	processed_pseudogene	Rpl9-ps8	mouse
ENSMUSG00000037062	protein_coding	Sh3glb1	mouse
ENSMUSG00000106089	processed_pseudogene	Gm9419	mouse
ENSMUSG00000056025	protein_coding	Clca3a1	mouse
ENSMUSG00000106424	antisense	Gm34866	mouse
ENSMUSG00000104841	processed_pseudogene	Gm17743	mouse
ENSMUSG00000028262	protein_coding	Clca3a2	mouse
ENSMUSG00000105900	antisense	Gm43240	mouse
ENSMUSG00000037033	protein_coding	Clca3b	mouse
ENSMUSG00000089950	processed_pseudogene	Gm16215	mouse
ENSMUSG00000074196	transcribed_unprocessed_pseudogene	Clca4c-ps	mouse
ENSMUSG00000074195	protein_coding	Clca4b	mouse
ENSMUSG00000085773	antisense	Gm16233	mouse
ENSMUSG00000068547	protein_coding	Clca4a	mouse
ENSMUSG00000106361	macro_lncRNA	Gm35066	mouse
ENSMUSG00000028255	protein_coding	Clca1	mouse
ENSMUSG00000036960	protein_coding	Clca2	mouse
ENSMUSG00000028256	protein_coding	Odf2l	mouse
ENSMUSG00000028197	protein_coding	Col24a1	mouse
ENSMUSG00000105619	antisense	9530034A14Rik	mouse
ENSMUSG00000105959	sense_overlapping	D530037P16Rik	mouse
ENSMUSG00000074182	protein_coding	Znhit6	mouse
ENSMUSG00000028195	protein_coding	Ccn1	mouse
ENSMUSG00000097183	lincRNA	Gm17501	mouse
ENSMUSG00000105608	processed_pseudogene	Gm43408	mouse
ENSMUSG00000028194	protein_coding	Ddah1	mouse
ENSMUSG00000105388	processed_pseudogene	Rpl36a-ps2	mouse
ENSMUSG00000028191	protein_coding	Bcl10	mouse
ENSMUSG00000036873	protein_coding	2410004B18Rik	mouse
ENSMUSG00000036863	protein_coding	Syde2	mouse
ENSMUSG00000105146	lincRNA	Gm35409	mouse
ENSMUSG00000043020	protein_coding	Wdr63	mouse
ENSMUSG00000065937	snRNA	Gm25627	mouse
ENSMUSG00000036853	protein_coding	Mcoln3	mouse
ENSMUSG00000011008	protein_coding	Mcoln2	mouse
ENSMUSG00000036832	protein_coding	Lpar3	mouse
ENSMUSG00000105209	TEC	Gm43334	mouse
ENSMUSG00000105602	lincRNA	Gm10636	mouse
ENSMUSG00000088218	snRNA	Gm22078	mouse
ENSMUSG00000077892	miRNA	Gm22901	mouse
ENSMUSG00000036825	protein_coding	Ssx2ip	mouse
ENSMUSG00000028189	protein_coding	Ctbs	mouse
ENSMUSG00000028188	protein_coding	Spata1	mouse
ENSMUSG00000068523	protein_coding	Gng5	mouse
ENSMUSG00000028187	protein_coding	Rpf1	mouse
ENSMUSG00000105407	processed_pseudogene	Gm36259	mouse
ENSMUSG00000028186	protein_coding	Uox	mouse
ENSMUSG00000028185	protein_coding	Dnase2b	mouse
ENSMUSG00000085810	antisense	Gm16325	mouse
ENSMUSG00000090202	protein_coding	4930503B20Rik	mouse
ENSMUSG00000048652	protein_coding	Samd13	mouse
ENSMUSG00000105529	processed_pseudogene	Gm9480	mouse
ENSMUSG00000005034	protein_coding	Prkacb	mouse
ENSMUSG00000104946	processed_pseudogene	Gm19104	mouse
ENSMUSG00000070343	processed_pseudogene	Gm10288	mouse
ENSMUSG00000036745	protein_coding	Ttll7	mouse
ENSMUSG00000103334	lincRNA	Gm29771	mouse
ENSMUSG00000103099	processed_pseudogene	Gm6074	mouse
ENSMUSG00000106023	lincRNA	Gm36831	mouse
ENSMUSG00000103302	TEC	Gm37803	mouse
ENSMUSG00000102569	lincRNA	Gm37041	mouse
ENSMUSG00000103349	lincRNA	Gm36888	mouse
ENSMUSG00000106285	processed_transcript	Gm43574	mouse
ENSMUSG00000077441	snoRNA	Gm23131	mouse
ENSMUSG00000105718	TEC	Gm43576	mouse
ENSMUSG00000103566	TEC	Gm38068	mouse
ENSMUSG00000105934	processed_pseudogene	Gm43575	mouse
ENSMUSG00000028184	protein_coding	Adgrl2	mouse
ENSMUSG00000104786	antisense	Gm43573	mouse
ENSMUSG00000105876	processed_transcript	Gm43572	mouse
ENSMUSG00000065270	snRNA	Gm25127	mouse
ENSMUSG00000105357	processed_pseudogene	Gm42647	mouse
ENSMUSG00000070342	lincRNA	Gm10287	mouse
ENSMUSG00000106515	lincRNA	Gm30382	mouse
ENSMUSG00000105797	lincRNA	Gm5149	mouse
ENSMUSG00000089269	snRNA	Gm26468	mouse
ENSMUSG00000104785	lincRNA	Gm31121	mouse
ENSMUSG00000047676	processed_pseudogene	Rpsa-ps10	mouse
ENSMUSG00000105779	processed_pseudogene	Gm6439	mouse
ENSMUSG00000105190	lincRNA	Gm43470	mouse
ENSMUSG00000092830	miRNA	Mir3963	mouse
ENSMUSG00000105125	lincRNA	Gm43468	mouse
ENSMUSG00000105425	TEC	Gm43469	mouse
ENSMUSG00000104816	TEC	Gm43473	mouse
ENSMUSG00000106157	lincRNA	4930555A03Rik	mouse
ENSMUSG00000105401	lincRNA	Gm42949	mouse
ENSMUSG00000039167	protein_coding	Adgrl4	mouse
ENSMUSG00000065138	snRNA	Gm24458	mouse
ENSMUSG00000028037	protein_coding	Ifi44	mouse
ENSMUSG00000039146	protein_coding	Ifi44l	mouse
ENSMUSG00000028036	protein_coding	Ptgfr	mouse
ENSMUSG00000105403	TEC	Gm43618	mouse
ENSMUSG00000104909	lincRNA	Gm43617	mouse
ENSMUSG00000087997	snRNA	Gm25056	mouse
ENSMUSG00000104770	processed_pseudogene	Gm2939	mouse
ENSMUSG00000104725	processed_pseudogene	Gm2860	mouse
ENSMUSG00000104659	lincRNA	Gm43619	mouse
ENSMUSG00000105035	processed_pseudogene	Gm9682	mouse
ENSMUSG00000039131	protein_coding	Gipc2	mouse
ENSMUSG00000105698	antisense	Gm31881	mouse
ENSMUSG00000084343	processed_pseudogene	Gm16198	mouse
ENSMUSG00000097293	TEC	D630002J18Rik	mouse
ENSMUSG00000028035	protein_coding	Dnajb4	mouse
ENSMUSG00000028034	protein_coding	Fubp1	mouse
ENSMUSG00000039103	protein_coding	Nexn	mouse
ENSMUSG00000104621	TEC	Gm43185	mouse
ENSMUSG00000054942	protein_coding	Miga1	mouse
ENSMUSG00000025437	protein_coding	Usp33	mouse
ENSMUSG00000104822	TEC	Gm42967	mouse
ENSMUSG00000105710	TEC	Gm43859	mouse
ENSMUSG00000104546	TEC	Gm43858	mouse
ENSMUSG00000104548	TEC	Gm43857	mouse
ENSMUSG00000039068	protein_coding	Zzz3	mouse
ENSMUSG00000039058	protein_coding	Ak5	mouse
ENSMUSG00000097745	antisense	AI115009	mouse
ENSMUSG00000039047	protein_coding	Pigk	mouse
ENSMUSG00000090095	processed_pseudogene	Rpl29-ps1	mouse
ENSMUSG00000039037	protein_coding	St6galnac5	mouse
ENSMUSG00000090040	processed_pseudogene	Gm16232	mouse
ENSMUSG00000090017	antisense	Gm16213	mouse
ENSMUSG00000090163	antisense	Gm16231	mouse
ENSMUSG00000105894	TEC	Gm42710	mouse
ENSMUSG00000105337	lincRNA	1700094M23Rik	mouse
ENSMUSG00000052544	protein_coding	St6galnac3	mouse
ENSMUSG00000105023	sense_intronic	1700012D16Rik	mouse
ENSMUSG00000106024	TEC	A530083M17Rik	mouse
ENSMUSG00000099114	miRNA	Gm27405	mouse
ENSMUSG00000104908	sense_intronic	1700015C17Rik	mouse
ENSMUSG00000104964	TEC	4930597L12Rik	mouse
ENSMUSG00000089376	misc_RNA	Gm22136	mouse
ENSMUSG00000089237	snoRNA	Gm22206	mouse
ENSMUSG00000106011	processed_pseudogene	Gm43833	mouse
ENSMUSG00000058508	pseudogene	Gm10042	mouse
ENSMUSG00000062046	lincRNA	5730460C07Rik	mouse
ENSMUSG00000077174	snoRNA	Gm25757	mouse
ENSMUSG00000086438	antisense	Asb17os	mouse
ENSMUSG00000038997	protein_coding	Asb17	mouse
ENSMUSG00000005493	protein_coding	Msh4	mouse
ENSMUSG00000088764	snoRNA	Gm24395	mouse
ENSMUSG00000038975	protein_coding	Rabggtb	mouse
ENSMUSG00000064731	snoRNA	Snord45b	mouse
ENSMUSG00000065738	snoRNA	Gm24494	mouse
ENSMUSG00000065463	snoRNA	Snord45c	mouse
ENSMUSG00000105820	antisense	Gm43400	mouse
ENSMUSG00000062908	protein_coding	Acadm	mouse
ENSMUSG00000028360	protein_coding	Slc44a5	mouse
ENSMUSG00000090114	processed_pseudogene	Gm3076	mouse
ENSMUSG00000104622	TEC	Gm42541	mouse
ENSMUSG00000106500	TEC	Gm42540	mouse
ENSMUSG00000096225	protein_coding	Lhx8	mouse
ENSMUSG00000093738	processed_transcript	AI606473	mouse
ENSMUSG00000047583	protein_coding	Tyw3	mouse
ENSMUSG00000028199	protein_coding	Cryz	mouse
ENSMUSG00000103204	sense_overlapping	Gm38139	mouse
ENSMUSG00000078161	protein_coding	Erich3	mouse
ENSMUSG00000092522	antisense	Gm20389	mouse
ENSMUSG00000040086	protein_coding	Tnni3k	mouse
ENSMUSG00000118443	unitary_pseudogene	Gm18589	mouse
ENSMUSG00000102238	TEC	Gm37890	mouse
ENSMUSG00000053870	protein_coding	Fpgt	mouse
ENSMUSG00000064765	misc_RNA	Gm26456	mouse
ENSMUSG00000028182	protein_coding	Lrriq3	mouse
ENSMUSG00000104122	TEC	Gm37482	mouse
ENSMUSG00000103511	processed_pseudogene	Gm5285	mouse
ENSMUSG00000103295	unprocessed_pseudogene	Scp2-ps1	mouse
ENSMUSG00000103981	processed_pseudogene	Gm37449	mouse
ENSMUSG00000104329	TEC	Gm37324	mouse
ENSMUSG00000065807	snRNA	Gm23038	mouse
ENSMUSG00000102443	processed_pseudogene	Gm37102	mouse
ENSMUSG00000104377	processed_pseudogene	Gm37515	mouse
ENSMUSG00000104553	lincRNA	9330178D15Rik	mouse
ENSMUSG00000104826	lincRNA	Gm42947	mouse
ENSMUSG00000105949	processed_pseudogene	Gm6510	mouse
ENSMUSG00000104573	processed_pseudogene	Gm42886	mouse
ENSMUSG00000085084	lincRNA	4930570G19Rik	mouse
ENSMUSG00000040037	protein_coding	Negr1	mouse
ENSMUSG00000104696	TEC	Gm42946	mouse
ENSMUSG00000106047	TEC	Gm42942	mouse
ENSMUSG00000106385	TEC	Gm42943	mouse
ENSMUSG00000105290	TEC	Gm43528	mouse
ENSMUSG00000083122	unprocessed_pseudogene	Gm15578	mouse
ENSMUSG00000086708	antisense	Gm15577	mouse
ENSMUSG00000106018	TEC	Gm43527	mouse
ENSMUSG00000105803	TEC	Gm43526	mouse
ENSMUSG00000102322	TEC	4930566N20Rik	mouse
ENSMUSG00000077581	snoRNA	Gm24373	mouse
ENSMUSG00000094982	snRNA	Gm23725	mouse
ENSMUSG00000064510	snRNA	Gm22458	mouse
ENSMUSG00000096848	snRNA	Gm23379	mouse
ENSMUSG00000104555	processed_pseudogene	Gm5983	mouse
ENSMUSG00000105834	antisense	4930592C13Rik	mouse
ENSMUSG00000028180	protein_coding	Zranb2	mouse
ENSMUSG00000065431	miRNA	Mir186	mouse
ENSMUSG00000040016	protein_coding	Ptger3	mouse
ENSMUSG00000106632	lincRNA	Gm33466	mouse
ENSMUSG00000106419	processed_pseudogene	Gm5550	mouse
ENSMUSG00000104862	processed_pseudogene	Gm6520	mouse
ENSMUSG00000028179	protein_coding	Cth	mouse
ENSMUSG00000104528	TEC	Gm43314	mouse
ENSMUSG00000028177	antisense	1810013D15Rik	mouse
ENSMUSG00000039988	protein_coding	Ankrd13c	mouse
ENSMUSG00000105643	TEC	Gm42611	mouse
ENSMUSG00000055436	protein_coding	Srsf11	mouse
ENSMUSG00000105201	TEC	Gm43362	mouse
ENSMUSG00000063052	protein_coding	Lrrc40	mouse
ENSMUSG00000104597	antisense	B230334C09Rik	mouse
ENSMUSG00000028176	protein_coding	Lrrc7	mouse
ENSMUSG00000106043	TEC	Gm42968	mouse
ENSMUSG00000104647	TEC	Gm43485	mouse
ENSMUSG00000106448	TEC	Gm43486	mouse
ENSMUSG00000105683	TEC	Gm43487	mouse
ENSMUSG00000097966	processed_pseudogene	Gm9423	mouse
ENSMUSG00000106053	lincRNA	Gm20752	mouse
ENSMUSG00000104864	processed_pseudogene	Gm43655	mouse
ENSMUSG00000028175	protein_coding	Depdc1a	mouse
ENSMUSG00000028174	protein_coding	Rpe65	mouse
ENSMUSG00000028173	protein_coding	Wls	mouse
ENSMUSG00000105990	TEC	Gm43307	mouse
ENSMUSG00000075903	snRNA	Gm23941	mouse
ENSMUSG00000099186	miRNA	Gm27878	mouse
ENSMUSG00000081279	unprocessed_pseudogene	Vmn1r-ps2	mouse
ENSMUSG00000083742	unprocessed_pseudogene	Vmn1r-ps3	mouse
ENSMUSG00000115072	protein_coding	Vmn1r2	mouse
ENSMUSG00000115466	protein_coding	Vmn1r3	mouse
ENSMUSG00000085180	lincRNA	AI838599	mouse
ENSMUSG00000081165	processed_pseudogene	Gm11783	mouse
ENSMUSG00000083632	processed_pseudogene	Gm11786	mouse
ENSMUSG00000083489	unprocessed_pseudogene	Gm11784	mouse
ENSMUSG00000081711	processed_pseudogene	Gm11785	mouse
ENSMUSG00000081660	unprocessed_pseudogene	Gm11787	mouse
ENSMUSG00000094253	miRNA	Mir3471-2	mouse
ENSMUSG00000028232	protein_coding	Tmem68	mouse
ENSMUSG00000028233	protein_coding	Tgs1	mouse
ENSMUSG00000088790	snoRNA	Gm22541	mouse
ENSMUSG00000085394	lincRNA	2210414B05Rik	mouse
ENSMUSG00000042228	protein_coding	Lyn	mouse
ENSMUSG00000083186	processed_pseudogene	Gm11805	mouse
ENSMUSG00000077271	snoRNA	Gm22781	mouse
ENSMUSG00000055216	pseudogene	9430025C20Rik	mouse
ENSMUSG00000028234	protein_coding	Rps20	mouse
ENSMUSG00000088351	snoRNA	Gm24016	mouse
ENSMUSG00000077293	snoRNA	Gm24125	mouse
ENSMUSG00000078365	protein_coding	Mos	mouse
ENSMUSG00000003282	protein_coding	Plag1	mouse
ENSMUSG00000042198	protein_coding	Chchd7	mouse
ENSMUSG00000068240	protein_coding	Gm11808	mouse
ENSMUSG00000082991	processed_pseudogene	Rps10-ps3	mouse
ENSMUSG00000028236	protein_coding	Sdr16c5	mouse
ENSMUSG00000071019	protein_coding	Sdr16c6	mouse
ENSMUSG00000045573	protein_coding	Penk	mouse
ENSMUSG00000085996	processed_transcript	A830012C17Rik	mouse
ENSMUSG00000085155	processed_pseudogene	Gm11780	mouse
ENSMUSG00000095971	snoRNA	Gm26436	mouse
ENSMUSG00000066324	protein_coding	Impad1	mouse
ENSMUSG00000083228	processed_pseudogene	Gm11779	mouse
ENSMUSG00000087099	lincRNA	Gm11782	mouse
ENSMUSG00000084237	processed_pseudogene	Gm11781	mouse
ENSMUSG00000086066	lincRNA	4930423M02Rik	mouse
ENSMUSG00000049119	protein_coding	Fam110b	mouse
ENSMUSG00000077392	snoRNA	Gm24337	mouse
ENSMUSG00000083232	processed_pseudogene	Gm11796	mouse
ENSMUSG00000084360	processed_pseudogene	Gm11797	mouse
ENSMUSG00000028243	protein_coding	Ubxn2b	mouse
ENSMUSG00000080961	processed_pseudogene	Gm11798	mouse
ENSMUSG00000028240	protein_coding	Cyp7a1	mouse
ENSMUSG00000085295	antisense	4930430E12Rik	mouse
ENSMUSG00000028249	protein_coding	Sdcbp	mouse
ENSMUSG00000104347	TEC	Gm37689	mouse
ENSMUSG00000028245	protein_coding	Nsmaf	mouse
ENSMUSG00000081913	processed_pseudogene	Gm11803	mouse
ENSMUSG00000081388	processed_pseudogene	Gm11801	mouse
ENSMUSG00000077302	snoRNA	Gm22473	mouse
ENSMUSG00000041272	protein_coding	Tox	mouse
ENSMUSG00000086052	antisense	Gm11802	mouse
ENSMUSG00000083023	processed_pseudogene	Gm11804	mouse
ENSMUSG00000086070	lincRNA	8430436N08Rik	mouse
ENSMUSG00000085630	lincRNA	Gm11795	mouse
ENSMUSG00000082024	processed_pseudogene	Gm11794	mouse
ENSMUSG00000094771	snoRNA	Gm23860	mouse
ENSMUSG00000083068	processed_pseudogene	Gm11800	mouse
ENSMUSG00000041261	protein_coding	Car8	mouse
ENSMUSG00000079993	processed_pseudogene	Gm11799	mouse
ENSMUSG00000096388	miRNA	Gm25355	mouse
ENSMUSG00000103127	TEC	Gm37386	mouse
ENSMUSG00000082151	processed_pseudogene	Gm11810	mouse
ENSMUSG00000047187	protein_coding	Rab2a	mouse
ENSMUSG00000082122	processed_pseudogene	Gm11809	mouse
ENSMUSG00000041235	protein_coding	Chd7	mouse
ENSMUSG00000083786	processed_pseudogene	Rps18-ps2	mouse
ENSMUSG00000075958	snRNA	Gm23423	mouse
ENSMUSG00000041216	protein_coding	Clvs1	mouse
ENSMUSG00000086233	antisense	Gm11816	mouse
ENSMUSG00000087564	antisense	Gm11817	mouse
ENSMUSG00000028207	protein_coding	Asph	mouse
ENSMUSG00000092724	miRNA	Gm25677	mouse
ENSMUSG00000064698	snRNA	Gm24152	mouse
ENSMUSG00000085558	processed_transcript	4930412C18Rik	mouse
ENSMUSG00000051279	protein_coding	Gdf6	mouse
ENSMUSG00000082843	transcribed_processed_pseudogene	4930448K20Rik	mouse
ENSMUSG00000084095	processed_pseudogene	Gm11834	mouse
ENSMUSG00000082501	processed_pseudogene	Gm11835	mouse
ENSMUSG00000084215	processed_pseudogene	Gm11814	mouse
ENSMUSG00000086080	lincRNA	1700123O12Rik	mouse
ENSMUSG00000086455	lincRNA	Gm11815	mouse
ENSMUSG00000081361	processed_pseudogene	Gm11813	mouse
ENSMUSG00000083997	processed_pseudogene	Gm12920	mouse
ENSMUSG00000092880	miRNA	Mir3471-1	mouse
ENSMUSG00000066315	processed_pseudogene	Gm12918	mouse
ENSMUSG00000083220	processed_pseudogene	Gm12919	mouse
ENSMUSG00000106355	miRNA	n-TSaga9	mouse
ENSMUSG00000059482	protein_coding	2610301B20Rik	mouse
